subject,scenario,bichoice,comb,priceprop,range,home_chg,work_chg,fasttime,town,highway,rzip,gender,race,state_answer,license,edu,employment,hsincome,hhsize,housit,residence,move,all_car,new_car,ev,new_ev,home_parking,hp2,hp3,hp4,hp5,hp6,home_evse,work_parking,work_evse,buycar,zipcode,dmileage,long_dist,gascost,age,used_car_owner,used_ev_owner,used,price,numprice,PopDensity,orphan,ev_owner,freq,priceshow
452,91,0,13568,0.85,200,3,20,5,15,70,35603,0,White,Alabama,Yes,5,1,3,4,1,1,2,3,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,35603,10,3,150,38,1,0,1,"$20,000 ",20000,434.1174,1,0,6,17000
452,41,0,25366,1,100,0,20,5,10,50,35603,0,White,Alabama,Yes,5,1,3,4,1,1,2,3,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,35603,10,3,150,38,1,0,1,"$20,000 ",20000,434.1174,1,0,6,20000
452,105,0,11770,1,100,20,20,60,15,70,35603,0,White,Alabama,Yes,5,1,3,4,1,1,2,3,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,35603,10,3,150,38,1,0,1,"$20,000 ",20000,434.1174,1,0,6,20000
452,58,0,21038,0.85,400,3,1,5,no,50,35603,0,White,Alabama,Yes,5,1,3,4,1,1,2,3,1,0,0,Attached garage,NA,Driveway or carport,NA,NA,NA,2,2,2,1,35603,10,3,150,38,1,0,1,"$20,000 ",20000,434.1174,1,0,6,17000
453,140,1,8155,1,200,20,0,30,5,no,94565,1,Asian,California,Yes,5,1,9,4,1,1,1,2,2,1,1,Attached garage,NA,NA,NA,NA,NA,1,2,1,1,94565,30,2,100,52,0,0,0,"$40,000 ",40000,2802.795,2,1,6,40000
453,153,0,19695,0.7,400,3,3,30,no,50,94565,1,Asian,California,Yes,5,1,9,4,1,1,1,2,2,1,1,Attached garage,NA,NA,NA,NA,NA,1,2,1,1,94565,30,2,100,52,0,0,0,"$40,000 ",40000,2802.795,2,1,6,28000
453,222,1,35898,0.7,300,5,20,30,5,30,94565,1,Asian,California,Yes,5,1,9,4,1,1,1,2,2,1,1,Attached garage,NA,NA,NA,NA,NA,1,2,1,1,94565,30,2,100,52,0,0,0,"$40,000 ",40000,2802.795,2,1,6,28000
453,154,1,21977,0.85,300,2,5,30,15,50,94565,1,Asian,California,Yes,5,1,9,4,1,1,1,2,2,1,1,Attached garage,NA,NA,NA,NA,NA,1,2,1,1,94565,30,2,100,52,0,0,0,"$40,000 ",40000,2802.795,2,1,6,34000
453,211,1,5640,0.7,100,20,2,30,10,no,94565,1,Asian,California,Yes,5,1,9,4,1,1,1,2,2,1,1,Attached garage,NA,NA,NA,NA,NA,1,2,1,1,94565,30,2,100,52,0,0,0,"$40,000 ",40000,2802.795,2,1,6,28000
453,239,1,26999,0.85,100,5,0,30,5,50,94565,1,Asian,California,Yes,5,1,9,4,1,1,1,2,2,1,1,Attached garage,NA,NA,NA,NA,NA,1,2,1,1,94565,30,2,100,52,0,0,0,"$40,000 ",40000,2802.795,2,1,6,34000
456,166,1,26103,0.7,400,1,5,60,5,50,75156,1,White,Texas,Yes,3,2,1,2,1,1,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,2,75156,0,0,0,43,1,0,1,"$10,000 ",10000,466.222,1,0,6,7000
456,135,0,11889,0.7,200,3,10,60,15,70,75156,1,White,Texas,Yes,3,2,1,2,1,1,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,2,75156,0,0,0,43,1,0,1,"$10,000 ",10000,466.222,1,0,6,7000
456,185,0,22968,0.7,100,5,20,5,15,50,75156,1,White,Texas,Yes,3,2,1,2,1,1,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,2,75156,0,0,0,43,1,0,1,"$10,000 ",10000,466.222,1,0,6,7000
456,128,1,10158,0.7,300,0,10,30,no,70,75156,1,White,Texas,Yes,3,2,1,2,1,1,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,2,75156,0,0,0,43,1,0,1,"$10,000 ",10000,466.222,1,0,6,7000
456,138,0,33334,1,100,1,2,60,10,30,75156,1,White,Texas,Yes,3,2,1,2,1,1,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,2,75156,0,0,0,43,1,0,1,"$10,000 ",10000,466.222,1,0,6,10000
456,193,0,1910,0.85,400,1,10,5,no,no,75156,1,White,Texas,Yes,3,2,1,2,1,1,2,2,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,5,2,2,75156,0,0,0,43,1,0,1,"$10,000 ",10000,466.222,1,0,6,8500
457,201,0,9848,0.85,200,10,1,60,no,70,88310,0,White,New Mexico,Yes,6,1,3,2,1,1,2,2,1,0,0,Attached garage,NA,Driveway or carport,NA,On street,NA,2,4,2,2,88310,10,2,100,58,1,0,1,"$30,000 ",30000,83.75033,1,0,6,25500
457,151,0,2866,1,100,20,0,60,15,no,88310,0,White,New Mexico,Yes,6,1,3,2,1,1,2,2,1,0,0,Attached garage,NA,Driveway or carport,NA,On street,NA,2,4,2,2,88310,10,2,100,58,1,0,1,"$30,000 ",30000,83.75033,1,0,6,30000
457,194,0,6487,1,200,10,20,5,10,no,88310,0,White,New Mexico,Yes,6,1,3,2,1,1,2,2,1,0,0,Attached garage,NA,Driveway or carport,NA,On street,NA,2,4,2,2,88310,10,2,100,58,1,0,1,"$30,000 ",30000,83.75033,1,0,6,30000
457,126,0,32933,0.85,300,20,20,60,10,30,88310,0,White,New Mexico,Yes,6,1,3,2,1,1,2,2,1,0,0,Attached garage,NA,Driveway or carport,NA,On street,NA,2,4,2,2,88310,10,2,100,58,1,0,1,"$30,000 ",30000,83.75033,1,0,6,25500
457,214,0,27540,0.7,100,1,1,15,5,50,88310,0,White,New Mexico,Yes,6,1,3,2,1,1,2,2,1,0,0,Attached garage,NA,Driveway or carport,NA,On street,NA,2,4,2,2,88310,10,2,100,58,1,0,1,"$30,000 ",30000,83.75033,1,0,6,21000
457,227,0,29765,0.85,300,5,2,15,no,30,88310,0,White,New Mexico,Yes,6,1,3,2,1,1,2,2,1,0,0,Attached garage,NA,Driveway or carport,NA,On street,NA,2,4,2,2,88310,10,2,100,58,1,0,1,"$30,000 ",30000,83.75033,1,0,6,25500
458,173,1,30252,0.7,100,20,3,5,no,30,90706,0,White,California,Yes,4,1,2,2,1,1,1,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,1,1,90706,25,4,120,48,0,0,0,"$30,000 ",30000,12543.14,1,0,6,21000
458,144,1,29608,1,300,3,5,15,no,30,90706,0,White,California,Yes,4,1,2,2,1,1,1,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,1,1,90706,25,4,120,48,0,0,0,"$30,000 ",30000,12543.14,1,0,6,30000
458,148,1,20067,0.7,400,0,20,15,no,50,90706,0,White,California,Yes,4,1,2,2,1,1,1,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,1,1,90706,25,4,120,48,0,0,0,"$30,000 ",30000,12543.14,1,0,6,21000
458,152,1,15349,1,400,1,20,15,10,70,90706,0,White,California,Yes,4,1,2,2,1,1,1,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,1,1,90706,25,4,120,48,0,0,0,"$30,000 ",30000,12543.14,1,0,6,30000
458,187,1,7148,0.85,200,20,10,60,5,no,90706,0,White,California,Yes,4,1,2,2,1,1,1,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,1,1,90706,25,4,120,48,0,0,0,"$30,000 ",30000,12543.14,1,0,6,25500
458,231,1,18615,0.7,400,2,2,5,5,70,90706,0,White,California,Yes,4,1,2,2,1,1,1,1,1,0,0,Attached garage,NA,NA,NA,NA,NA,2,1,1,1,90706,25,4,120,48,0,0,0,"$30,000 ",30000,12543.14,1,0,6,21000
459,120,1,31250,0.85,400,20,10,30,15,30,34759,1,White,Florida,Yes,5,1,6,2,1,1,2,1,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,34759,30,1,60,51,1,0,1,"$15,000 ",15000,410.8445,1,0,6,12750
459,65,1,27425,0.85,300,3,2,15,5,50,34759,1,White,Florida,Yes,5,1,6,2,1,1,2,1,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,34759,30,1,60,51,1,0,1,"$15,000 ",15000,410.8445,1,0,6,12750
459,2,1,4488,0.7,100,5,2,5,15,no,34759,1,White,Florida,Yes,5,1,6,2,1,1,2,1,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,34759,30,1,60,51,1,0,1,"$15,000 ",15000,410.8445,1,0,6,10500
459,31,1,66,0.7,300,1,20,60,no,no,34759,1,White,Florida,Yes,5,1,6,2,1,1,2,1,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,34759,30,1,60,51,1,0,1,"$15,000 ",15000,410.8445,1,0,6,10500
459,75,1,21865,1,400,5,10,30,15,50,34759,1,White,Florida,Yes,5,1,6,2,1,1,2,1,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,34759,30,1,60,51,1,0,1,"$15,000 ",15000,410.8445,1,0,6,15000
459,46,0,23672,0.85,200,1,10,60,10,50,34759,1,White,Florida,Yes,5,1,6,2,1,1,2,1,0,0,0,Attached garage,NA,NA,NA,NA,NA,2,2,1,2,34759,30,1,60,51,1,0,1,"$15,000 ",15000,410.8445,1,0,6,12750
460,233,1,24296,0.85,200,10,5,30,10,50,48708,1,White,Michigan,Yes,2,1,2,2,1,1,2,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,2,2,48708,25,3,20,28,1,0,1,"$10,000 ",10000,978.3797,1,0,6,8500
460,237,1,15329,0.85,300,3,20,15,10,70,48708,1,White,Michigan,Yes,2,1,2,2,1,1,2,1,0,0,0,NA,NA,Driveway or carport,NA,NA,NA,2,2,2,2,48708,25,3,20,28,1,0,1,"$10,000 ",10000,978.3797,1,0,6,8500
